Category	Title	Link	SKU	Price	Image	UPC	Brand	Recommended Browse Node	Description	Manufacturer	Mfr part number	Shipping Cost	Model Number	Shipping Weight		Bullet point1	Bullet point2	Bullet point3	Bullet point4	Keywords1	Keywords2	Keywords3	Keywords4
Printer Ink	Brother LC31BK Black Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC31BK&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-BROTHER-LC31BK	2.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-BROTHER-LC31BK.jpg		BROTHER	172640	Brother Compatible LC31Bk Black Ink cartridge (LC31 Series)	CompAndSave.com	LC31BK	3.99	LC31BK	0.14375									
Printer Ink	Brother LC31C Cyan Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC31C&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-BROTHER-LC31C	2.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-BROTHER-LC31C.jpg		BROTHER	172640	Brother Compatible LC31C Cyan Ink cartridge (LC31 Series)	CompAndSave.com	LC31C	3.99	LC31C	0.075625									
Printer Ink	Brother LC31M Magenta Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC31M&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-BROTHER-LC31M	2.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-BROTHER-LC31M.jpg		BROTHER	172640	Brother Compatible LC31M Magenta Ink cartridge (LC31 Series)	CompAndSave.com	LC31M	3.99	LC31M	0.08125									
Printer Ink	Brother LC31Y Yellow Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC31Y&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-BROTHER-LC31Y	2.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-BROTHER-LC31Y.jpg		BROTHER	172640	Brother Compatible LC31Y Yellow Ink cartridge (LC31 Series)	CompAndSave.com	LC31Y	3.99	LC31Y	0.080625									
Printer Ink	Brother LC41BK Black Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC41BK&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-BROTHER-LC41BK	2.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-BROTHER-LC41BK.jpg		BROTHER	172640	Brother Compatible LC41Bk Black Ink cartridge (LC41 Series)	CompAndSave.com	LC41BK	3.99	LC41BK	0.12625									
Printer Ink	Brother LC41C Cyan Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC41C&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-BROTHER-LC41C	2.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-BROTHER-LC41C.jpg		BROTHER	172640	Brother Compatible LC41C Cyan Ink cartridge (LC41 Series)	CompAndSave.com	LC41C	3.99	LC41C	0.1025									
Printer Ink	Brother LC41M Magenta Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC41M&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-BROTHER-LC41M	2.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-BROTHER-LC41M.jpg		BROTHER	172640	Brother Compatible LC41M Magenta Ink cartridge (LC41 Series)	CompAndSave.com	LC41M	3.99	LC41M	0.101875									
Printer Ink	Brother LC41Y Yellow Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC41Y&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-BROTHER-LC41Y	2.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-BROTHER-LC41Y.jpg		BROTHER	172640	Brother Compatible LC41Y Yellow Ink cartridge (LC41 Series)	CompAndSave.com	LC41Y	3.99	LC41Y	0.1025									
Printer Ink	Brother LC51BK Black Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC51BK&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-BROTHER-LC51BK	2.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-BROTHER-LC51BK.jpg		BROTHER	172640	Brother Compatible LC51Bk Black Ink cartridge - LC51 Series	CompAndSave.com	LC51BK	3.99	LC51BK	0.12									
Printer Ink	Brother LC51C Cyan Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC51C&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-BROTHER-LC51C	2.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-BROTHER-LC51C.jpg		BROTHER	172640	Brother Compatible LC51C Cyan Ink cartridge - LC51 Series	CompAndSave.com	LC51C	3.99	LC51C	0.105									
Printer Ink	Brother LC51M Magenta Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC51M&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-BROTHER-LC51M	2.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-BROTHER-LC51M.jpg		BROTHER	172640	Brother Compatible LC51M Magenta Ink cartridge - LC51 Series	CompAndSave.com	LC51M	3.99	LC51M	0.104375									
Printer Ink	Brother LC51Y Yellow Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC51Y&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-BROTHER-LC51Y	2.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-BROTHER-LC51Y.jpg		BROTHER	172640	Brother Compatible LC51Y Yellow Ink cartridge - LC51 Series	CompAndSave.com	LC51Y	3.99	LC51Y	0.104375									
Printer Ink	Brother LC61BK Black Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC61BK&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-BROTHER-LC61BK	2.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-BROTHER-LC61BK.jpg		BROTHER	172640	Brother Compatible LC61Bk Black Ink cartridge (LC61 Series)	CompAndSave.com	LC61BK	3.99	LC61BK	0.128125									
Printer Ink	Brother LC61C Cyan Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC61C&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-BROTHER-LC61C	2.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-BROTHER-LC61C.jpg		BROTHER	172640	Brother Compatible LC61C Cyan Ink cartridge (LC61 Series)	CompAndSave.com	LC61C	3.99	LC61C	0.10125									
Printer Ink	Brother LC61M Magenta Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC61M&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-BROTHER-LC61M	2.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-BROTHER-LC61M.jpg		BROTHER	172640	Brother Compatible LC61M Magenta Ink cartridge (LC61 Series)	CompAndSave.com	LC61M	3.99	LC61M	0.101875									
Printer Ink	Brother LC61Y Yellow Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC61Y&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-BROTHER-LC61Y	2.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-BROTHER-LC61Y.jpg		BROTHER	172640	Brother Compatible LC61Y Yellow Ink cartridge (LC61 Series)	CompAndSave.com	LC61Y	3.99	LC61Y	0.10125									
Printer Ink	Brother LC65BK Black Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC65BK&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-BROTHER-LC65BK	2.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-BROTHER-LC65BK.jpg		BROTHER	172640	Brother Compatible LC65Bk High Yield Black Ink cartridge (LC65 Series)	CompAndSave.com	LC65BK	3.99	LC65BK	0.128125									
Printer Ink	Brother LC65C Cyan Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC65C&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-BROTHER-LC65C	2.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-BROTHER-LC65C.jpg		BROTHER	172640	Brother Compatible LC65C High Yield Cyan Ink cartridge (LC65 Series)	CompAndSave.com	LC65C	3.99	LC65C	0.10125									
Printer Ink	Brother LC65M Magenta Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC65M&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-BROTHER-LC65M	2.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-BROTHER-LC65M.jpg		BROTHER	172640	Brother Compatible LC65M High Yield Magenta Ink cartridge (LC65 Series)	CompAndSave.com	LC65M	3.99	LC65M	0.101875									
Printer Ink	Brother LC65Y Yellow Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC65Y&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-BROTHER-LC65Y	2.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-BROTHER-LC65Y.jpg		BROTHER	172640	Brother Compatible LC65Y High Yield Yellow Ink cartridge (LC65 Series)	CompAndSave.com	LC65Y	3.99	LC65Y	0.10125									
Printer Ink	Brother LC75BK HY Black Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC75BK&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-BROTHER-LC75BK	4.49	http://www.compandsave.com/v/vspfiles/photos/original/INK-BROTHER-LC75BK.jpg		BROTHER	172640	Brother Compatible LC75BK High Yield Black Ink cartridge (LC75 Series)	CompAndSave.com	LC75BK	3.99	LC75BK	0.1475									
Printer Ink	Brother LC75C HY Cyan Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC75C&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-BROTHER-LC75C	3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-BROTHER-LC75C.jpg		BROTHER	172640	Brother Compatible LC75C High Yield Cyan Ink cartridge (LC75 Series)	CompAndSave.com	LC75C	3.99	LC75C	0.09875									
Printer Ink	Brother LC75M HY Magenta Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC75M&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-BROTHER-LC75M	3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-BROTHER-LC75M.jpg		BROTHER	172640	Brother Compatible LC75M High Yield Magenta Ink cartridge (LC75 Series)	CompAndSave.com	LC75M	3.99	LC75M	0.099375									
Printer Ink	Brother LC75Y HY Yellow Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC75Y&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-BROTHER-LC75Y	3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-BROTHER-LC75Y.jpg		BROTHER	172640	Brother Compatible LC75Y High Yield Yellow Ink cartridge (LC75 Series)	CompAndSave.com	LC75Y	3.99	LC75Y	0.09875									
Printer Ink	Brother LC79BK XXL Black Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC79BK&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-BROTHER-LC79BK	4.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-BROTHER-LC79BK.jpg		BROTHER	172640	Brother Compatible LC79BK Super High Yield XXL Black Ink cartridge (LC79 Series)	CompAndSave.com	LC79BK	3.99	LC79BK	0.303125									
Printer Ink	Brother LC79C XXL Cyan Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC79C&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-BROTHER-LC79C	4.49	http://www.compandsave.com/v/vspfiles/photos/original/INK-BROTHER-LC79C.jpg		BROTHER	172640	Brother Compatible LC79C Super High Yield XXL Cyan Ink cartridge (LC79 Series)	CompAndSave.com	LC79C	3.99	LC79C	0.11375									
Printer Ink	Brother LC79M XXL Magenta Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC79M&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-BROTHER-LC79M	4.49	http://www.compandsave.com/v/vspfiles/photos/original/INK-BROTHER-LC79M.jpg		BROTHER	172640	Brother Compatible LC79M Super High Yield XXL Magenta Ink cartridge (LC79 Series)	CompAndSave.com	LC79M	3.99	LC79M	0.115									
Printer Ink	Brother LC79Y XXL Yellow Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-BROTHER-LC79Y&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-BROTHER-LC79Y	4.49	http://www.compandsave.com/v/vspfiles/photos/original/INK-BROTHER-LC79Y.jpg		BROTHER	172640	Brother Compatible LC79Y Super High Yield XXL Yellow Ink cartridge (LC79 Series)	CompAndSave.com	LC79Y	3.99	LC79Y	0.115									
Printer Ink	Canon BC-01 Black Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-BC-01&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-BC-01	12.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BC-01.jpg		Canon	172640	Replacement for Canon BC-01 Black Inkjet Cartridge	CompAndSave.com	BC-01	3.99	0879A003	0.1625									
Printer Ink	Canon BC-02 Black Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-BC-02&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-BC-02	12.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BC-02.jpg		Canon	172640	Replacement for Canon BC-02 Black Inkjet Cartridge	CompAndSave.com	BC-02	3.99	BC-02	0.155									
Printer Ink	Canon BC-05 Color Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-BC-05&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-BC-05	16.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BC-05.jpg		Canon	172640	Replacement for Canon BC-05 Color Inkjet Cartridge	CompAndSave.com	BC-05	3.99	0885A003	0.155									
Printer Ink	Canon BC-20 Black Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-BC-20&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-BC-20	15.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BC-20.jpg		Canon	172640	Replacement for Canon BC-20 Black Inkjet Cartridge	CompAndSave.com	BC-20	3.99	0895A003	0.209375									
Printer Ink	Canon BCI-10 Black Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-BCI-10&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-BCI-10	2.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-10.jpg		Canon	172640	Canon Compatible BCI-10Bk (BCI-10) Black Inkjet Cartridge	CompAndSave.com	BCI-10	3.99	0956A003	0.06375									
Printer Ink	New Compatible Canon BCI-1001BK Inkjet Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-BCI-1001BK&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-BCI-1001BK	6.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1001BK.jpg		Canon	172640	Canon BCI-1001BK Black Compatible Tank Inkjet Cartridge for Canon BJ-W3000/3050 Printers	CompAndSave.com	BCI-1001BK	3.99	BCI1001BK	1									
Printer Ink	New Compatible Canon BCI-1001C Inkjet Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-BCI-1001C&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-BCI-1001C	6.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1001C.jpg		Canon	172640	Canon BCI-1001C Cyan Compatible Tank Inkjet Cartridge for Canon BJ-W3000/3050 Printers	CompAndSave.com	BCI-1001C	3.99	BCI1001C	1									
Printer Ink	New Compatible Canon BCI-1001M Inkjet Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-BCI-1001M&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-BCI-1001M	6.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1001M.jpg		Canon	172640	Canon BCI-1001M Magenta Compatible Tank Inkjet Cartridge for Canon BJ-W3000/3050 Printers	CompAndSave.com	BCI-1001M	3.99	BCI1001M	1									
Printer Ink	New Compatible Canon BCI-1001Y Inkjet Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-BCI-1001Y&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-BCI-1001Y	6.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1001Y.jpg		Canon	172640	Canon BCI-1001Y Yellow Compatible Tank Inkjet Cartridge for Canon BJ-W3000/3050 Printers	CompAndSave.com	BCI-1001Y	3.99	BCI1001Y	1									
Printer Ink	Canon BCI-11 Black Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-BCI-11BK&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-BCI-11BK	2.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-11BK.jpg		Canon	172640	Canon BCI-11Bk (BCI-11) Black Compatible Inkjet Cartridge	CompAndSave.com	BCI-11BK	3.99	0957A003	0.036875									
Printer Ink	Canon BCI-11 Color Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-BCI-11C&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-BCI-11C	2.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-11C.jpg		Canon	172640	Canon BCI-11Clr (BCI-11C) Color Compatible Inkjet Cartridge	CompAndSave.com	BCI-11C	3.99	0958A003	0.053125									
Printer Ink	New Compatible Canon BCI-1201BK Inkjet Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-BCI-1201BK&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-BCI-1201BK	21.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1201BK.jpg		Canon	172640	Canon BCI-1201BK Compatible Black Inkjet Cartridges for Canon N1000/N2000 Printers	CompAndSave.com	BCI-1201BK	3.99	7337A001	1									
Printer Ink	New Compatible Canon BCI-1201C Inkjet Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-BCI-1201C&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-BCI-1201C	17.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1201C.jpg		Canon	172640	Canon BCI-1201C Compatible Cyan Inkjet Cartridges for Canon N1000/N2000 Printers	CompAndSave.com	BCI-1201C	3.99	7338A001	1									
Printer Ink	New Compatible Canon BCI-1201M Inkjet Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-BCI-1201M&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-BCI-1201M	17.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1201M.jpg		Canon	172640	Canon BCI-1201M Compatible Magenta Inkjet Cartridges for Canon N1000/N2000 Printers	CompAndSave.com	BCI-1201M	3.99	7339A001	1									
Printer Ink	New Compatible Canon BCI-1201Y Inkjet Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-BCI-1201Y&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-BCI-1201Y	17.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1201Y.jpg		Canon	172640	Canon BCI-1201Y Compatible Yellow Inkjet Cartridges for Canon N1000/N2000 Printers	CompAndSave.com	BCI-1201Y	3.99	7340A001	1									
Printer Ink	Canon BCI-12 Photo Black Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-BCI-12PBK&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-BCI-12PBK	3.56	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-12PBK.jpg		Canon	172640	Canon BCI-12PBk (BCI-12) Photo Black Compatible Inkjet Cartridge	CompAndSave.com	BCI-12PBK	3.99	0959A003	1									
Printer Ink	Canon BCI-12 Photo Color Ink Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-BCI-12PC&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-BCI-12PC	3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-12PC.jpg		Canon	172640	Canon BCI-12PC (BCI-12) Photo Color Compatible Inkjet Cartridge	CompAndSave.com	BCI-12PC	3.99	BCI12PC	1									
Printer Ink	New Compatible Canon BCI-1302BK Inkjet Cartridge	http://www.compandsave.com/ProductDetails.asp?ProductCode=INK-Canon-BCI-1302BK&utm_source=amazon&utm_medium=shoppingengine&utm_campaign=amazonshopping	INK-Canon-BCI-1302BK	20.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1302BK.jpg		Canon	172640	Canon BCI-1302BK (BCI-1302) Black Compatible Inkjet Cartridge for Canon W2200 Printer	CompAndSave.com	BCI-1302BK	3.99	7717A001	0.45625									
