Item ID	Item Class ID	Item Class Display Path	Action Flag	Active	FBS Item	Variation Group ID	Title	Short Description	Long Description	Seller Categories	Packing Slip Description	UPC	Manufacturer Model #	Cost	Standard Price	Sale Price	Sale Start Date	Sale End Date	Promotional Text	Brand Name	Shipping Length	Shipping Width	Shipping Height	Shipping Weight	Shipping Restrictions	Shipping Cost: Ground	Product Image URL
INK-Canon-BCI-1201BK				Y			New Compatible Canon BCI-1201BK Inkjet Cartridge	Canon BCI-1201BK Compatible Black Inkjet Cartridges for Canon N1000/N2000 Printers				00013803008845	7337A001		21.9900					Canon				1		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1201BK.jpg
INK-Canon-BCI-1201C				Y			New Compatible Canon BCI-1201C Inkjet Cartridge	Canon BCI-1201C Compatible Cyan Inkjet Cartridges for Canon N1000/N2000 Printers				00013803008814	7338A001		17.9900					Canon				1		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1201C.jpg
INK-Canon-BCI-1201M				Y			New Compatible Canon BCI-1201M Inkjet Cartridge	Canon BCI-1201M Compatible Magenta Inkjet Cartridges for Canon N1000/N2000 Printers				00013803008821	7339A001		17.9900					Canon				1		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1201M.jpg
INK-Canon-BCI-1201Y				Y			New Compatible Canon BCI-1201Y Inkjet Cartridge	Canon BCI-1201Y Compatible Yellow Inkjet Cartridges for Canon N1000/N2000 Printers				00013803008838	7340A001		17.9900					Canon				1		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1201Y.jpg
INK-Canon-BCI-12PBK				Y			Canon BCI-12 Photo Black Ink Cartridge	Canon BCI-12PBk (BCI-12) Photo Black Compatible Inkjet Cartridge					0959A003		3.5600					Canon				1		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-12PBK.jpg
INK-Canon-BCI-12PC				Y			Canon BCI-12 Photo Color Ink Cartridge	Canon BCI-12PC (BCI-12) Photo Color Compatible Inkjet Cartridge					BCI12PC		3.9900					Canon				1		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-12PC.jpg
INK-Canon-BCI-1302BK				Y			New Compatible Canon BCI-1302BK Inkjet Cartridge	Canon BCI-1302BK (BCI-1302) Black Compatible Inkjet Cartridge for Canon W2200 Printer				00013803019506	7717A001		20.9900					Canon				0.45625		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1302BK.jpg
INK-Canon-BCI-1302C				Y			New Compatible Canon BCI-1302C Inkjet Cartridge	Canon BCI-1302C (BCI-1302) Cyan Compatible Inkjet Cartridge for Canon W2200 Printer				00013803019490	7718A001		20.9900					Canon				0.45		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1302C.jpg
INK-Canon-BCI-1302M				Y			New Compatible Canon BCI-1302M Inkjet Cartridge	Canon BCI-1302M (BCI-1302) Magenta Compatible Inkjet Cartridge for Canon W2200 Printer				00013803019513	7719A001		20.9900					Canon				0.45		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1302M.jpg
INK-Canon-BCI-1302PC				Y			New Compatible Canon BCI-1302PC Inkjet Cartridge	Canon BCI-1302PC (BCI-1302) Photo Cyan Compatible Inkjet Cartridge for Canon W2200 Printer				00013803019537	7721A001		20.9900					Canon				0.45		3.99	http://www.compandsave.com/v/vspfiles/templates/10/images/nophoto.gif
INK-Canon-BCI-1302PM				Y			New Compatible Canon BCI-1302PM Inkjet Cartridge	Canon BCI-1302PM (BCI-1302) Photo Magenta Compatible Inkjet Cartridge for Canon W2200 Printer				00013803019544	7722A001		20.9900					Canon				0.45		3.99	http://www.compandsave.com/v/vspfiles/templates/10/images/nophoto.gif
INK-Canon-BCI-1302Y				Y			New Compatible Canon BCI-1302Y Inkjet Cartridge	Canon BCI-1302Y (BCI-1302) Yellow Compatible Inkjet Cartridge for Canon W2200 Printer				00013803019520	7720A001		20.9900					Canon				0.45		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1302Y.jpg
INK-Canon-BCI-1401BK				Y			New Compatible Canon BCI-1401BK Inkjet Cartridge	Canon BCI-1401BK Black Compatible Inkjet Cartridge for Canon W7250 Printers				00013803019278	7568A001		20.9900					Canon				0.44375		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1401BK.jpg
INK-Canon-BCI-1401C				Y			New Compatible Canon BCI-1401C Inkjet Cartridge	Canon BCI-1401C Cyan Compatible Inkjet Cartridge for Canon W7250 Printers				00013803019384	7569A001		20.9900					Canon				0.44375		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1401C.jpg
INK-Canon-BCI-1401LC				Y			New Compatible Canon BCI-1401LC Inkjet Cartridge	Canon BCI-1401LC Light Cyan Compatible Inkjet Cartridge for Canon W7250					BCI1401LC		20.9900					Canon				0.44375		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1401LC.jpg
INK-Canon-BCI-1401LM				Y			New Compatible Canon BCI-1401LM Inkjet Cartridge	Canon BCI-1401LM Light Magenta Compatible Inkjet Cartridge for Canon W7250					BCI1401LM		20.9900					Canon				0.44375		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1401LM.jpg
INK-Canon-BCI-1401M				Y			New Compatible Canon BCI-1401M Inkjet Cartridge	Canon BCI-1401M Magenta Compatible Inkjet Cartridge for Canon W7250				00013803019391	7570A001		20.9900					Canon				0.44375		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1401M.jpg
INK-Canon-BCI-1401Y				Y			New Compatible Canon BCI-1401Y Inkjet Cartridge	Canon BCI-1401Y Yellow Compatible Inkjet Cartridge for Canon W7250 Printers				00013803019407	7571A001		20.9900					Canon				0.44375		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1401Y.jpg
INK-Canon-BCI-1411BK				Y			New Compatible Canon BCI-1411BK Inkjet Cartridge	Canon BCI-1411BK (BCI-1411) Black Compatible Inkjet Cartridge for Canon W7200/W8200 Printers				00013803019438	7574A001		25.9900					Canon				1.09375		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1411BK.jpg
INK-Canon-BCI-1411C				Y			New Compatible Canon BCI-1411C Inkjet Cartridge	Canon BCI-1411C (BCI-1411) Cyan Compatible Inkjet Cartridge for Canon W7200/W8200 Printers				00013803019445	7575A001		25.9900					Canon				1.09375		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1411C.jpg
INK-Canon-BCI-1411M				Y			New Compatible Canon BCI-1411M Inkjet Cartridge	Canon BCI-1411M (BCI-1411) Magenta Compatible Inkjet Cartridge for Canon W7200/W8200 Printers				00013803019452	7576A001		25.9900					Canon				1.09375		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1411M.jpg
INK-Canon-BCI-1411PC				Y			New Compatible Canon BCI-1411PC Inkjet Cartridge	Canon BCI-1411PC (BCI-1411) Photo Cyan Compatible Inkjet Cartridge for Canon W7200/W8200 Printers				00013803019476	7578A001		25.9900					Canon				1.09375		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1411PC.jpg
INK-Canon-BCI-1411PM				Y			New Compatible Canon BCI-1411PM Inkjet Cartridge	Canon BCI-1411PM (BCI-1411) Photo Magenta Compatible Inkjet Cartridge for Canon W7200/W8200 Printers				00013803019483	7579A001		25.9900					Canon				1.09375		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1411PM.jpg
INK-Canon-BCI-1411Y				Y			New Compatible Canon BCI-1411Y Inkjet Cartridge	Canon BCI-1411Y (BCI-1411) Yellow Compatible Inkjet Cartridge for Canon W7200/W8200 Printers				00013803019469	7577A001		25.9900					Canon				1.09375		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1411Y.jpg
INK-Canon-BCI-1431BK				Y			New Compatible Canon BCI-1431BK Inkjet Cartridge	Canon BCI-1431BK (BCI-1431) Black Compatible Inkjet Cartridge for Canon W6200/W6400 Printer				00013803031386	8963A001		20.9900					Canon				1		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1431BK.jpg
INK-Canon-BCI-1431C				Y			New Compatible Canon BCI-1431C Inkjet Cartridge	Canon BCI-1431C (BCI-1431) Cyan Compatible Inkjet Cartridge for Canon W6200/W6400 Printer				00013803031409	8970A001		20.9900					Canon				1		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1431C.jpg
INK-Canon-BCI-1431M				Y			New Compatible Canon BCI-1431M Inkjet Cartridge	Canon BCI-1431M (BCI-1431) Magenta Compatible Inkjet Cartridge for Canon W6200/W6400 Printer				00013803031416	8971A001		20.9900					Canon				1		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1431M.jpg
INK-Canon-BCI-1431PC				Y			New Compatible Canon BCI-1431PC Inkjet Cartridge	Canon BCI-1431PC (BCI-1431) Photo Cyan Compatible Inkjet Cartridge for Canon W6200/W6400 Printer				00013803031430	8973A001		20.9900					Canon				1		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1431PC.jpg
INK-Canon-BCI-1431PM				Y			New Compatible Canon BCI-1431PM Inkjet Cartridge	Canon BCI-1431PM (BCI-1431) Photo Magenta Compatible Inkjet Cartridge for Canon W6200/W6400 Printer				00013803031447	8974A001		20.9900					Canon				1		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1431PM.jpg
INK-Canon-BCI-1431Y				Y			New Compatible Canon BCI-1431Y Inkjet Cartridge	Canon BCI-1431Y (BCI-1431) Yellow Compatible Inkjet Cartridge for Canon W6200 Printer				00013803031423	8972A001		20.9900					Canon				1		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1431Y.jpg
INK-Canon-BCI-1451Y				Y			New Compatible Canon BCI-1451Y Inkjet Cartridge	Canon BCI-1451Y (BCI-1451) Yellow Compatible Inkjet Cartridge for Canon W6400 Printer							20.9900					Canon				1		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-1451Y.jpg
INK-Canon-BCI-15BK				Y			Canon BCI-15BK Black Ink Cartridge	Canon BCI-15Bk Black Compatible Inkjet Cartridge				13803020885	BCI-15BK		2.9900					Canon				0.0475		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-15BK.jpg
INK-Canon-BCI-15C				Y			Canon BCI-15C Color Ink Cartridge	Canon BCI-15C Color Compatible Inkjet Cartridge				00013803020892	8191A003		2.9900					Canon				0.054375		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-15C.jpg
INK-Canon-BCI-16C				Y			Canon BCI-16C Color Ink Cartridge	Canon BCI-16C Color Compatible Ink Tank Cartridge				00013803044409	9818A003		2.9900					Canon				0.054375		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-16C.jpg
INK-Canon-BCI-21BK				Y			New Compatible Canon BCI-21BK Inkjet Cartridge	Canon BCI-21BK Compatible Black Inkjet Cartridge for Canon BJC-400j/Fax B740/Multipass C20 Printers				00750845720808	0954A003		2.4900					Canon				0.0725		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-21BK.jpg
INK-Canon-BCI-21C				Y			New Compatible Canon BCI-21C Inkjet Cartridge	Canon BCI-21C Compatible Color Inkjet Cartridge for Canon BJC-400j/Fax B740/Multipass C20 Printers				00750845720815	0955A003		2.9900					Canon				0.09625		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-21C.jpg
INK-Canon-BCI-24BK				Y			New Compatible Canon BCI-24BK Inkjet Cartridge	Canon BCI-24BK (BCI 24) Compatible Black InkJet Cartridge for Canon S200/S300				13803003864	BCI-24BK		2.4900					Canon				0.0725		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-24BK.jpg
INK-Canon-BCI-24C				Y			New Compatible Canon BCI-24C Inkjet Cartridge	Canon BCI-24C (BCI 24) Compatible Color InkJet Cartridge for Canon S200/S300				13803003857	BCI-24C		2.4900					Canon				0.09625		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-24C.jpg
INK-Canon-BCI-3eBK				Y			Canon BCI-3eBK Black Ink Cartridge	Canon BCI-3eBk Black Compatible Inkjet Cartridge				750845725780	BCI-3eBK		2.9900					Canon				0.133125		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-3eBK.jpg
INK-Canon-BCI-3eC				Y			Canon BCI-3eC Cyan Ink Cartridge	Canon BCI-3eC Cyan Compatible Inkjet Cartridge				00750845725889	4480A003		2.9900					Canon				0.089375		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-3eC.jpg
INK-Canon-BCI-3eM				Y			Canon BCI-3eM Magenta Ink Cartridge	Canon BCI-3eM Magenta Compatible Inkjet Cartridge				00750845725797	4481A003		2.9900					Canon				0.09		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-3eM.jpg
INK-Canon-BCI-3ePBK				Y			Canon BCI-3ePB Photo Black Ink Cartridge	Canon BCI-3ePBk Photo Black Compatible Inkjet Cartridge				00750845725841	4485A003		2.9900					Canon				0.09125		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-3ePBK.jpg
INK-Canon-BCI-3ePC				Y			Canon BCI-3ePC Photo Cyan Ink Cartridge	Canon BCI-3ePC Photo Cyan Compatible Inkjet Cartridge				00750845725834	4483A003		2.9900					Canon				0.090625		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-3ePC.jpg
INK-Canon-BCI-3ePM				Y			Canon BCI-3ePM Photo Magenta Ink Cartridge	Canon BCI-3ePM Photo Magenta Compatible Inkjet Cartridge				00750845725827	4484A003		2.9900					Canon				0.090625		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-3ePM.jpg
INK-Canon-BCI-3eY				Y			Canon BCI-3eY Yellow Ink Cartridge	Canon BCI-3eY Yellow Compatible Inkjet Cartridge				00750845725810	4482A003		2.9900					Canon				0.09		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-3eY.jpg
INK-Canon-BCI-5BK-6BK				Y			Canon BCI-6BK Black Ink Cartridge	Canon BCI-6Bk Black Compatible Inkjet Cartridge				750845726244	BCI-5BK-6BK		2.9900					Canon				0.09125		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-5BK-6BK.jpg
INK-Canon-BCI-5C-6C				Y			Canon BCI-6C Cyan Ink Cartridge	Canon BCI-6C Cyan Compatible Inkjet Cartridge				750845726251	BCI-5C-6C		2.9900					Canon				0.089375		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-5C-6C.jpg
INK-Canon-BCI-5M-6M				Y			Canon BCI-6M Magenta Ink Cartridge	Canon BCI-6M Magenta Compatible Inkjet Cartridge				750845726268	BCI-5M-6M		2.9900					Canon				0.09		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-5M-6M.jpg
INK-Canon-BCI-5PC-6PC				Y			Canon BCI-6PC Photo Cyan Ink Cartridge	Canon BCI-6PC Photo Cyan Compatible Inkjet Cartridge				750845726282	BCI-5PC-6PC		2.9900					Canon				0.090625		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-5PC-6PC.jpg
INK-Canon-BCI-5PM-6PM				Y			Canon BCI-6PM Photo Magenta Ink Cartridge	Canon BCI-6PM Photo Magenta Compatible Inkjet Cartridge				00750845726299	4710A003		2.9900					Canon				0.090625		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-5PM-6PM.jpg
INK-Canon-BCI-5Y-6Y				Y			Canon BCI-6Y Yellow Ink Cartridge	Canon BCI-6Y Yellow Compatible Inkjet Cartridge				750845726275	BCI-5Y-6Y		2.9900					Canon				0.09		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-5Y-6Y.jpg
INK-Canon-BCI-61				Y			New Compatible Canon BCI-61 Inkjet Cartridge	Canon BCI-61 Compatible Color BJ Ink Tank Cartridges				00750845722666	0968A003		7.9900					Canon				0.293125		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-61.jpg
INK-Canon-BCI-62				Y			New Compatible Canon BCI-62 Inkjet Cartridge	Canon BCI-62 Compatible PC BJ Ink Tank Cartridges				00750845722673	0969A003		8.4900					Canon				1		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-62.jpg
INK-Canon-BCI-6G				Y			Canon BCI-6G Green Ink Cartridge	Canon BCI-6G Green Compatible Inkjet Cartridge				00013803040180	9473A003		2.9900					Canon				0.09125		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-6G.jpg
INK-Canon-BCI-6R				Y			Canon BCI-6R Red Ink Cartridge	Canon BCI-6R Red Compatible Inkjet Cartridge				00013803029888	8891A003		2.9900					Canon				0.09125		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-6R.jpg
INK-Canon-BCI-8BK				Y			Canon BCI-8BK Black Ink Cartridge	Canon BCI-8Bk Black Compatible Inkjet Cartridge				00750845722796	0977A003		7.9900					Canon				1		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-8BK.jpg
INK-Canon-BCI-8C				Y			Canon BCI-8C Cyan Ink Cartridge	Canon BCI-8C Cyan Compatible Inkjet Cartridge				00750845722840	0979A003		7.9900					Canon				1		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-8C.jpg
INK-Canon-BCI-8M				Y			Canon BCI-8M Magenta Ink Cartridge	Canon BCI-8M Magenta Compatible Inkjet Cartridge				00750845722833	0980A003		7.9900					Canon				1		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-8M.jpg
INK-Canon-BCI-8PBK				Y			Canon BCI-8PBK Photo Black Ink Cartridge	Canon BCI-8PBK Photo Black Compatible Inkjet Cartridge				00750845723502	0982A003		7.9900					Canon				1		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-8PBK.jpg
INK-Canon-BCI-8PC				Y			Canon BCI-8PC Photo Cyan Ink Cartridge	Canon BCI-8PC Photo Cyan Compatible Inkjet Cartridge				00750845722871	0983A003		7.9900					Canon				1		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-8PC.jpg
INK-Canon-BCI-8PM				Y			Canon BCI-8PM Photo Magenta Ink Cartridge	Canon BCI-8PM Photo Magenta Compatible Inkjet Cartridge				00750845722864	0984A003		7.9900					Canon				1		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-8PM.jpg
INK-Canon-BCI-8WF				Y			Canon BCI-8WF Ink Optimizer Cartridge	Canon BCI-8WF Ink Optimizer Compatible Inkjet Cartridge				00750845722802	0978A003		7.9900					Canon				1		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-8WF.jpg
INK-Canon-BCI-8Y				Y			Canon BCI-8Y Yellow Ink Cartridge	Canon BCI-8Y Yellow Compatible Inkjet Cartridge				00750845722826	0981A003		7.9900					Canon				1		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BCI-8Y.jpg
INK-Canon-BJI-201C-HC				Y			New Compatible Canon BJI-201C-HC Inkjet Cartridge	Canon BJI-201C HC High Capacity Compatible Cyan InkJet Cartridge for Canon BJC-600				00750845720020	0947A003		2.9900					Canon				1		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BJI-201C-HC.jpg
INK-Canon-BJI-201M-HC				Y			New Compatible Canon BJI-201M-HC Inkjet Cartridge	Canon BJI-201M HC High Capacity Compatible Magenta InkJet Cartridge for Canon BJC-600				00750845720037	0948A003		2.9900					Canon				1		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BJI-201M-HC.jpg
INK-Canon-BJI-201Y-HC				Y			New Compatible Canon BJI-201Y-HC Inkjet Cartridge	Canon BJI-201Y HC High Capacity Compatible Yellow InkJet Cartridge for Canon BJC-600				00750845720044	0949A003		2.9900					Canon				1		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BJI-201Y-HC.jpg
INK-Canon-BJI-642BK				Y			New Compatible Canon BJI-642BK Inkjet Cartridge	Canon BJI-642BK Compatible Black BJ Inkjet Cartridges				00038569405004	0993A003		3.9900					Canon				0.161875		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BJI-642BK.jpg
INK-Canon-BJI-643BK				Y			New Compatible Canon BJI-643BK Inkjet Cartridge	Canon BJI-643BK Compatible Black BJ Inkjet Cartridges				00038569419995	1009A003		3.9900					Canon				0.196875		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BJI-643BK.jpg
INK-Canon-BJI-643C				Y			New Compatible Canon BJI-643C Inkjet Cartridge	Canon BJI-643C Compatible Cyan BJ Inkjet Cartridges				00038569419988	1010A003		3.9900					Canon				0.195		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BJI-643C.jpg
INK-Canon-BJI-643M				Y			New Compatible Canon BJI-643M Inkjet Cartridge	Canon BJI-643M Compatible Megenta BJ Inkjet Cartridges				00038569419971	1011A003		3.9900					Canon				0.195625		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BJI-643M.jpg
INK-Canon-BJI-643Y				Y			New Compatible Canon BJI-643Y Inkjet Cartridge	Canon BJI-643Y Compatible Yellow BJ Inkjet Cartridges				00038569419964	1012A003		3.9900					Canon				0.195		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BJI-643Y.jpg
INK-Canon-BX-3				Y			Replacement Canon BX-3 Inkjet Cartridge	Replacement for BX-3 Canon BJ Black Inkjet Cartridges				00030275063714	0884A003		15.9900					Canon				0.14375		3.99	http://www.compandsave.com/v/vspfiles/photos/original/INK-Canon-BX-3.jpg
